ORIGEM DOS DADOS;CÓDIGO OBRA;PROCESSO;SECRETARIA CONTRATANTE;SECRETARIA RESPONSÁVEL;SUBPREFEITURA;REGIÃO;DISTRITO;LOCAL;LATITUDE;LONGITUDE;NOME DA OBRA;ESCOPO DO CONTRATO;CATEGORIA;SUBCATEGORIA;CLASSIFICAÇÃO;STATUS;FONTES DE RECURSO;DT INÍCIO DA OBRA;DT TÉRMINO DA OBRA;NÚMERO DO CONTRATO;EMPRESA CONTRATADA;CNPJ CONTRATADA;PROGRAMA DE METAS;VALOR INICIAL DO CONTRATO;VALOR DE ADITAMENTOS;VALOR TOTAL DO CONTRATO;VALOR EXECUTADO DO CONTRATO;VALOR DE REAJUSTES;VALOR DE INVESTIMENTOS
SIURB;M2742201;6022202200040125;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;MG;NORTE;VILA MEDEIROS;Rua Benturelli, altura do nº 114;-23.4930501;-46.5898691;CONTENÇÃO DAS MARGENS DO CÓRREGO - RUA BENTURELLI;Intervenção, em caráter emergencial, para realização de obras para contenção das margens do córrego localizado na Rua Benturelli, altura do nº 114;Drenagem;MANUTENÇÃO;Contenção de margens;CONCLUÍDA;00-Campo de Marte\00-Tesouro Municipal;05/08/2022;31/01/2023;274/SIURB/22;ESCOPO CONSTRUTORA EIRELI;	12965938000125;		;R$8.938.600,56;R$0,00;R$8.938.600,56;R$8.938.600,56;R$0,00;R$8.938.600,56
SIURB;M2752201;6022202200057117;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;IQ;LESTE;ITAQUERA;trecho entre as Ruas Arraial do Bonfim e São Felix do Piaui, próximo da Ponte Situada à Rua Senador Georgino Avelino, alt do nº 993;-23.5496971;-46.4525641;CONTENÇÃO DE TALUDE EM MARGEM DE CÓRREGO E SERVIÇOS COMPLEMENTARES NO CÓRREGO PINTADINHO;Intervenção em caráter emergencial para realização de obra para contenção de talude em margem de córrego e serviços complementares no Córrego Pintadinho, no trecho entre as Ruas Arraial do Bonfim e São Felix do Piaui, próximo da Ponte Situada à Rua Senador Georgino Avelino, alt do nº 993;Drenagem;MANUTENÇÃO;Emergencial;CONCLUÍDA;00-Tesouro Municipal\00-Campo de Marte;20/10/2022;17/04/2023;275/SIURB/22;DB CONSTRUÇÕES LTDA;	3101876000112;		;R$5.479.674,60;R$0,00;R$5.479.674,60;R$5.479.655,98;R$0,00;R$5.479.655,98
SIURB;M2762201;6022202200053308;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;PJ;NORTE;PIRITUBA;Rua Raimundo Pereira de Magalhães, alt do nº 9700;-23.4557211;-46.7203801;CONTENÇÃO DE TALUDE - RUA RAIMUNDO PEREIRA DE MAGALHÃES;Intervenção em caráter emergencial para realização de obras para contenção de talude na Rua Raimundo Pereira de Magalhães, alt do nº 9700;Outros;MANUTENÇÃO;Contenção de talude;CONCLUÍDA;00-Tesouro Municipal\08-PMSP-SMDU/ Fundo de Desenvolvimento Urbano-FUNDURB;06/10/2022;24/04/2023;276/SIURB/22;FFL SINALIZAÇÃO COMÉRIO E SERVIÇOS EIRELI;	8068681000131;		;R$9.233.355,17;R$0,00;R$9.233.355,17;R$9.224.495,89;R$0,00;R$9.224.495,89
SIURB;M2832201;6022202200029482;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;BT;OESTE;RAPOSO TAVARES;Rua Cândido Fontoura, 575;-23.5847731;-46.7910321;CONTENÇÃO DAS MARGENS DO CÓRREGO - CÓRREGO ITAIM - RUA CANDIDO FONTOURA;Intervenção, em caráter emergencial, para realização de obras para contenção de talude das margens do Córrego Itaim;Drenagem;MANUTENÇÃO;Contenção de margens;CONCLUÍDA;00-Tesouro Municipal;14/06/2022;10/12/2022;283/SIURB/22;FBF CONSTRUÇÕES E SERVIÇOS EIRELI;	2542939000103;		;R$14.909.944,99;R$0,00;R$14.909.944,99;R$14.878.162,32;R$0,00;R$14.878.162,32
SIURB;M2992201;6022202200060991;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;JA;SUL;JABAQUARA;Viaduto Imigrantes;-23.6369521;-46.6304981;RECUPERAÇÃO ESTRUTURAL DO VIADUTO IMIGRANTES;Intervenção, em caráter emergencial, para realizaçaõ de obras para recuperação estrutural do Viaduto imigrantes - Sentido Centro/Sentido Bairro - Rodovia Imigrantes;Vias e Logradouros;MANUTENÇÃO;OAE;CONCLUÍDA;00-Campo de Marte\08-Tesouro Municipal - Recursos Vinculados;08/11/2022;06/05/2023;299/SIURB/22;ALMEIDA SAPATA ENGENHARIA E CONSTRUÇÃO LTDA;	66748955000130;		37;R$52.846.234,85;R$0,00;R$52.846.234,85;R$27.358.542,90;R$0,00;R$27.358.542,90
SIURB;M3052201;6022202200049068;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;CV;NORTE;LIMÃO;Ponte Freguesia do Ó;-23.5083541;-46.6894591;RECUPERAÇÃO DA PARTE ELÉTRICA DE ALTA VOLTAGEM DE PONTE - PONTE DA FREGUESIA DO Ó;Intervenção, em caráter emergencial, para realização de obras complementares para recuperação da parte elétrica de alta voltagem da Ponte Freguesia do Ó sobre a Margnal do Rio Tietê;Outros;MANUTENÇÃO;Obra complementar;CONCLUÍDA;00-Tesouro Municipal\00-Campo de Marte;16/09/2022;14/03/2023;305/SIURB/22;CONSITEC ENGENHARIA E TECNOLOGIA LTDA;	2243019000194;		;R$19.953.889,28;R$0,00;R$19.953.889,28;R$19.950.979,77;R$0,00;R$19.950.979,77
SIURB;M3062201;6022202200051453;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;IQ;LESTE;ITAQUERA;Rua Lua do Alforje, Rua Encontros e Despedidas (alt do nº 100) e Rua Brioza;-23.5220791;-46.4662271;RECUPERAÇÃO DAS MARGENS DO CÓRREGO - CÓRREGO JACUPEVAL;Intervenção, em caráter emergencial, para realização de obras para recomposição das margens do Córrego Jacupeval, no trecho compreendido entre as Ruas Lua do Alforje, Rua Encontros e Despedidas (altura do nº 100) e Rua Brioza;Drenagem;MANUTENÇÃO;Recomposição das margens;CONCLUÍDA;00-Tesouro Municipal\00-Campo de Marte;28/09/2022;05/04/2023;306/SIURB/22;DEKTON ENGENHARIA E CONSTRUÇÃO LTDA;	6297348000179;		;R$22.909.421,00;R$0,00;R$22.909.421,00;R$22.679.021,11;R$0,00;R$22.679.021,11
SIURB;M3072201;6022202200051429;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;PA;SUL;PARELHEIROS;Rua Manuel da Nóbrega de Albuquerque;-23.8257131;-46.7173221;CONTENÇÃO DE TALUDE E RECOMPOSIÇÃO DO SISTEMA DE DRENAGEM - RUA MANUEL DA NÓBREGA DE ALBUQUERQUE;Intervenção, em caráter emergencial, para contenção de talude e recomposição do sistema de drenagem na Rua Manuel Nobrega de Albuquerque, nº 20;Outros;MANUTENÇÃO;Contenção de talude;CONCLUÍDA;00-Tesouro Municipal\00-Recursos não vinculados de Impostos\00-Campo de Marte;28/09/2022;07/06/2023;307/SIURB/22;ATHRU ENGENHARIA LTDA;	34653010000148;		;R$14.024.449,85;R$0,00;R$14.024.449,85;R$13.759.690,19;R$0,00;R$13.759.690,19
SIURB;M3082201;6022202200051445;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;PR;NORTE;ANHANGUERA;Sítio Formigas - Rua Maranhão e Rua Potiguara;-23.4339871;-46.8096231;CONTENÇÃO DE ENCOSTA - SÍTIO FORMIGAS;Intervenção, em caráter emergencial, para realização de obras para contenção de encosta, micro drenagem, macro drenagem e serviços complementares - Sítio Formigas - Rua Maranhão e Rua Potiguara;Drenagem;MANUTENÇÃO;Contenção de encostas;CONCLUÍDA;00-Tesouro Municipal\00-Campo de Marte;28/09/2022;26/03/2023;308/SIURB/22;SC ENGENHARIA EIRELI;	10599775000189;		;R$13.591.367,79;R$0,00;R$13.591.367,79;R$13.360.291,53;R$0,00;R$13.360.291,53
SIURB;M3102201;6022202200044856;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;JA;SUL;JABAQUARA;Rua Franklin Magalhães;-23.6490901;-46.6529451;CONTENÇÃO PARA ESTABILIZAÇÃO DE MARGEM DE CÓRREGO, RECUPERAÇÃO DE CANALIZAÇÃO E SERVIÇOS COMPLEMENTARES - RUA FRANKLIN MAGALHÃES;Intervenção, em caráter emergencial, para realização de obras de contenção para estabilização de margem de córrego, recuperação de canalização e serviços complementares - Rua Franklin Magalhães;Drenagem;MANUTENÇÃO;Contenção de margens;CONCLUÍDA;00-Campo de Marte\00-Tesouro Municipal;29/08/2022;24/02/2023;310/SIURB/22;CONSTRUISO ENGENHARIA E EMPREENDIMENTOS LTDA - EPP;	4206255000166;		;R$15.036.270,93;R$0,00;R$15.036.270,93;R$14.390.152,64;R$0,00;R$14.390.152,64
SIURB;M3112201;6022202200055955;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;IT;LESTE;ITAIM PAULISTA;Córrego Carioca na altura da Rua Padre Francisco Veloso;-23.5000001;-46.3701701;CONTENÇÃO DE MARGEM DE CÓRREGO E SERVIÇOS COMPLEMENTARES - CÓRREGO CARIOCA;Intervenção, em caráter emergencial, para realização de obras para contenção de margem do Córrego Carioca, na altura da Rua Padre Francisco Veloso e serviços complementares;Drenagem;MANUTENÇÃO;Contenção de margens;CONCLUÍDA;00-Campo de Marte\00-Tesouro Municipal;18/10/2022;15/04/2023;311/SIURB/22;FP PROJETOS EMPREENDIMENTOS EIRELI;	15009784000196;		;R$15.382.095,95;R$0,00;R$15.382.095,95;R$15.369.567,50;R$0,00;R$15.369.567,50
SIURB;M3132201;6022202200047502;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;IQ;LESTE;PARQUE DO CARMO;Rua Arcádia Paulistana, altura do nº 450;-23.5651181;-46.4681671;RECOMPOSIÇÃO DE TALUDE E RECUPERAÇÃO DA MARGEM DO CÓRREGO - RUA ARCÁDIA PAULISTANA;Intervenção, em caráter emergencial, para realização de obras de recomposição de talude e recuperação da margem do córrego localizado na Rua Arcádia Paulista;Drenagem;MANUTENÇÃO;Recuperação de margens;CONCLUÍDA;00-Tesouro Municipal\00-Campo de Marte;08/09/2022;31/03/2023;313/SIURB/22;B&B ENGENHARIA E CONSTRUÇÕES LTDA;	3643992000163;		;R$21.338.414,48;R$0,00;R$21.338.414,48;R$21.331.824,18;R$0,00;R$21.331.824,18
SIURB;M3152201;6022202200044848;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;JA;SUL;JABAQUARA;Rua Alba;-23.6436151;-46.6575311;CONTENÇÃO PARA ESTABILIZAÇÃO DE MARGEM DE CÓRREGO - RUA ALBA;Intervenção, em caráter emergencial, para realização de obras de contenção para estabilização de margem de córrego, recuperação de canalização de córrego e serviços complementares - Rua Alba;Drenagem;MANUTENÇÃO;Contenção de margens;CONCLUÍDA;00-Tesouro Municipal\00-Campo de Marte;29/08/2022;24/02/2023;315/SIURB/22;FORMULA INC EMPREENDIMENTOS IMOBILIARIOS LTDA;	57182115000161;		;R$15.765.965,77;R$0,00;R$15.765.965,77;R$15.747.623,74;R$0,00;R$15.747.623,74
SIURB;M3162201;6022202200066850;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;IQ;LESTE;CIDADE LÍDER;Córrego Guaiaúna - Av Osvaldo Valle Cordeiro, nº 406;-23.5565181;-46.4910531;CONTENÇÃO DAS MARGENS DO CÓRREGO E SERVIÇOS COMPLEMENTARES - CÓRREGO GUAIAÚNA;Intervenção, em caráter emergencial, para realização de obras de contenção das margens do Córrego Guaiaúna, localizado na Av. Osvaldo Valle Cordeiro, nº 406;Drenagem;MANUTENÇÃO;Contenção de margens;CONCLUÍDA;00-Tesouro Municipal\00-Campo de Marte;08/12/2022;05/06/2023;316/SIURB/22;DB CONSTRUÇÕES LTDA;	3101876000112;		;R$9.838.936,99;R$0,00;R$9.838.936,99;R$9.838.934,00;R$0,00;R$9.838.934,00
SIURB;M3182201;6022202200062684;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;MG;NORTE;Vila Medeiros;Av. Manuel Antonio Gonçalves alt do nº 786 e Av. Franz Liszt;-23.491833;-46.569458;CONTENÇÃO DE MARGENS DE CÓRREGO - AV MANUEL ANTONIO GONÇALVES;Intervenção, em caráter emergencial, para realização de obras para contenção de margens de córrego e serviços complementares - Av Manuel Antonio Gonçalves, alt do nº 786 e Av Franz Liszt;Drenagem;MANUTENÇÃO;Contenção de margens;EM ANDAMENTO;00-Campo de Marte\00-Tesouro Municipal;17/11/2022;16/05/2023;318/SIURB/22;B&B ENGENHARIA E CONSTRUÇÕES LTDA;	03643992000163;	;R$19.076.390,26;R$0,00;R$19.076.390,26;R$19.072.020,15;R$0,00;R$19.072.020,15
SIURB;M3192201;6022202200062684;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;MG;NORTE;VILA MEDEIROS;Av. Manuel Antonio Gonçalves alt do nº 786 e Av. Franz Liszt;-23.4918331;-46.5694581;CONTENÇÃO DE MARGENS DE CÓRREGO - AV MANUEL ANTONIO GONÇALVES;Intervenção, em caráter emergencial, para realização de obras para contenção de margens de córrego e serviços complementares - Av Manuel Antonio Gonçalves, alt do nº 786 e Av Franz Liszt;Drenagem;MANUTENÇÃO;Contenção de margens;CONCLUÍDA;00-Campo de Marte\00-Tesouro Municipal;17/11/2022;15/05/2023;319/SIURB/22;B&B ENGENHARIA E CONSTRUÇÕES LTDA;	3643992000163;		;R$19.076.390,26;R$0,00;R$19.076.390,26;R$19.072.020,15;R$0,00;R$19.072.020,15
SIURB;M3202201;6022202200044864;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;JA;SUL;JABAQUARA;Rua Atos Damasceno;-23.6470111;-46.6546101;ESTABILIZAÇÃO EM MARGEM DE CÓRREGO - RUA ATOS DAMASCENO;Intervenção, em caráter emergencial, para realização de obras de contenção para estabilização de margem de córrego, recuperação de canalização, recuperação de ponte e serviços complementares;Drenagem;MANUTENÇÃO;Contenção de margens;CONCLUÍDA;00-Recursos não vinculados de Impostos\00-Tesouro Municipal;29/08/2022;17/03/2023;320/SIURB/22;MATHESIS ENGENHARIA E CONSTRUÇÃO LTDA;	3302648000100;		;R$23.943.352,16;R$0,00;R$23.943.352,16;R$22.779.051,87;R$1.164.300,23;R$23.943.352,10
SIURB;M3212201;6022202200055947;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;IT;LESTE;ITAIM PAULISTA;Rua Damião Cosme de Faria, entre a Travessa C e a Rua Fernando Pacheco Jordão;-23.4967711;-46.3860971;CONTENÇÃO DE TALUDE - RUA DAMIÃO COSME DE FARIA;Intervenção, em caráter emergencial, para realização de obras para contenção de talude, na Rua Damião Cosme de Faria, entre a Travessa C e a Rua Fernando Pacheco Jordão;Outros;MANUTENÇÃO;Contenção de talude;CONCLUÍDA;00-Recursos não vinculados de Impostos\00-Tesouro Municipal;18/10/2022;15/04/2023;321/SIURB/22;FÓRMULA INC EMPREENDIMENTOS IMOBILIÁRIOS LTDA - EPP;	57182115000161;		;R$2.409.560,46;R$0,00;R$2.409.560,46;R$2.397.081,71;R$0,00;R$2.397.081,71
SIURB;M3232201;6022202200057320;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;IT;LESTE;ITAIM PAULISTA;entre Av Marechal Tito até a Rua Baltazar de Lemos Navarro;-23.4940031;-46.3854351;CONTENÇÃO DE MARGEM DE CÓRREGO - CÓRREGO TIJUCO PRETO;Intervenção, em caráter emergencial, para realização de obras para contenção de margem do Córrego Tijuco Preto, entre Av Marechal Tito até a Rua Baltazar de Lemos Navarro;Drenagem;MANUTENÇÃO;Contenção de margens;CONCLUÍDA;00-Tesouro Municipal\03-PMSP-SEHAB/Fundo Municipal de Saneamento Ambiental e Infraestrutura;21/10/2022;18/04/2023;323/SIURB/22;APENG SERVIÇOS E CONSTRUÇÕES EIRELI;	30037029000109;		;R$15.529.952,59;R$0,00;R$15.529.952,59;R$15.007.491,09;R$0,00;R$15.007.491,09
SIURB;M3262201;6022202200051461;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;IT;LESTE;ITAIM PAULISTA;Entre a Avenida Kemel Addas e Rua Des. Isnard dos Reis;-23.5062431;-46.3663241;CONTENÇÃO DE MARGEM DE CÓRREGO - CÓRREGO TRÊS PONTES;Intervenção, em caráter emergencial, para realização de obras para contenção de margem do Córrego Três Pontes, entre a Avenida Kemel Addas e Rua Des. Isnard dos Reis;Drenagem;MANUTENÇÃO;Contenção de margens;CONCLUÍDA;00-Campo de Marte\00-Tesouro Municipal;28/09/2022;26/03/2023;326/SIURB/22;CONSTRUTORA PROGREDIOR LTDA;	56838949000110;		;R$8.072.943,59;R$0,00;R$8.072.943,59;R$8.072.201,97;R$0,00;R$8.072.201,97
SIURB;M3282201;6022202200062218;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;IQ;LESTE;ITAQUERA;Rua Maria Andresa de Abreu;-23.5384401;-46.4580981;CONTENÇÃO DAS MARGENS DO CÓRREGO RIO VERDE - RUA MARIA ANDRESA DE ABREU;Intervenção, em caráter emergencial, para realização de obras para contenção das margens do Córrego Rio Verde e serviços complementares - rua Maria andresa de Abreu;Drenagem;MANUTENÇÃO;Contenção de margens;CONCLUÍDA;00-Campo de Marte\00-Tesouro Municipal;11/11/2022;09/05/2023;328/SIURB/22;B&B ENGENHARIA E CONSTRUÇÕES LTDA;	3643992000163;		;R$18.320.435,71;R$0,00;R$18.320.435,71;R$18.317.368,26;R$0,00;R$18.317.368,26
SIURB;M3292201;6022202200060606;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;IQ;LESTE;ITAQUERA;Córrego Jacupeval - Trecho - Rua Bachianas Brasileiras até Rua Flor de Babado;-23.5192441;-46.4569141;CONTENÇÃO DE MARGENS DE CÓRREGO E SERVIÇOS COMPLEMENTARES - CÓRREGO JACUPEVAL;Intervenção, em caráter emergencial, para realização de obras para contenção de margens de córrego e serviços complementares - Córrego JAcupeval, Trecho entre Rua Bachianas Brasileiras até Rua Flor de Babado;Drenagem;MANUTENÇÃO;Contenção de margens;CONCLUÍDA;00-Campo de Marte\00-Tesouro Municipal;04/11/2022;02/05/2023;329/SIURB/22;BBC CONSTRUÇÕES E EMPREENDIMENTOS LTDA;	8320397000100;		;R$15.183.927,78;R$0,00;R$15.183.927,78;R$15.181.001,86;R$0,00;R$15.181.001,86
SIURB;M5327;6016201800158878;SECRETARIA MUNICIPAL DE EDUCAÇÃO;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;MB;SUL;JARDIM ANGELA;ESTRADA DA BARONESA, 1120;-23.696903;-46.7677287;GUARAPIRANGA;Manutenção de edificações e logradouros públicos.;Unidades de Educação;MANUTENÇÃO;CEU;CONCLUÍDA;00-Tesouro Municipal;10/05/2018;06/10/2018;012/SIURB/NMPME/2018;CONSTRUTORA ROY LTDA;	43898972000158;	;R$1.169.003,99;-R$442,82;R$1.168.561,17;R$1.168.338,43;R$0,00;R$1.168.338,43
SIURB;M5330;6016201800158827;SECRETARIA MUNICIPAL DE EDUCAÇÃO;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;CL;SUL;CAMPO LIMPO;AVENIDA CARLOS LACERDA, 678;-23.6369841;-46.7817082;CAMPO LIMPO - CARDEAL DOM AGNELO ROSSI;Manutenção de edificações e logradouros públicos.;Unidades de Educação;MANUTENÇÃO;CEU;CONCLUÍDA;00-Tesouro Municipal;10/05/2018;06/10/2018;016/SIURB/NMPME/2018;EEC ENGENHARIA E CONSTRUÇÕES LTDA;	02811333000126;	;R$1.166.136,25;-R$28,55;R$1.166.107,70;R$1.165.966,14;R$0,00;R$1.165.966,14
SIURB;M5331;6016201800158800;SECRETARIA MUNICIPAL DE EDUCAÇÃO;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;CL;SUL;CAPAO REDONDO;RUA ALGARD, S/N;-23.6790098;-46.7887142;CAMPO LIMPO II;Manutenção de edificações e logradouros públicos.;Unidades de Educação;MANUTENÇÃO;EMEF;CONCLUÍDA;00-Tesouro Municipal;10/05/2018;06/09/2018;018/SIURB/NMPME/2018;EEC ENGENHARIA E CONSTRUÇÕES LTDA;	02811333000126;	;R$1.015.569,33;-R$95.906,42;R$919.662,91;R$919.643,39;R$0,00;R$919.643,39
SIURB;M5335;6016201800158967;SECRETARIA MUNICIPAL DE EDUCAÇÃO;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;AD;SUL;PEDREIRA;ESTRADA DO ALVARENGA, 3752;-23.7049189;-46.6464286;ALVARENGA;Manutenção de edificações e logradouros públicos.;Unidades de Educação;MANUTENÇÃO;CEU;CONCLUÍDA;00-Tesouro Municipal;10/05/2018;06/09/2018;034/SIURB/NMPME/2018;JRA EMPREENDIMENTOS E ENGENHARIA LTDA;	01454603000126;	;R$1.169.017,07;-R$78,79;R$1.168.938,28;R$1.168.931,88;R$0,00;R$1.168.931,88
SIURB;M5337;6016201800159718;SECRETARIA MUNICIPAL DE EDUCAÇÃO;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;PR;NORTE;ANHANGUERA;RUA PEDRO JOSÉ DE LIMA, 1020;-23.4397794;-46.7893266;PARQUE ANHANGUERA;Manutenção de edificações e logradouros públicos.;Unidades de Educação;MANUTENÇÃO;CEU;CONCLUÍDA;00-Tesouro Municipal;10/05/2018;06/10/2018;040/SIURB/NMPME/2018;CÓDIGO ENGENHARIA E CONSTRUÇÕES LTDA;	05577367000196;	;R$1.058.608,34;-R$1.598,20;R$1.057.010,14;R$958.809,61;R$0,00;R$958.809,61
SIURB;M5382;6016201800158860;SECRETARIA MUNICIPAL DE EDUCAÇÃO;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;G ;LESTE;LAJEADO;AVENIDA JOSÉ PINHEIRO BORGES, 60;-23.5390024;-46.4232134;JAMBEIRO;Manutenção de edificações e logradouros públicos.;Unidades de Educação;MANUTENÇÃO;CEU;CONCLUÍDA;00-Tesouro Municipal;18/06/2018;14/12/2018;080/SIURB/NMPME/2018;TEMAFE ENGENHARIA E CONSTRUÇÕES LTDA;	49335714000140;	;R$1.369.853,00;-R$145,28;R$1.369.707,72;R$1.369.557,13;R$0,00;R$1.369.557,13
SIURB;M5385;6016201800159815;SECRETARIA MUNICIPAL DE EDUCAÇÃO;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;IQ;LESTE;ITAQUERA;RUA MARCELINO DA SILVA, 50;-23.5320955;-46.4465228;BRIGADEIRO HAROLDO VELOSO;Manutenção de edificações e logradouros públicos.;Unidades de Educação;MANUTENÇÃO;EMEF;CONCLUÍDA;00-Tesouro Municipal;18/06/2018;15/10/2018;023/SIURB/NMPME/2018;PILÃO ENGENHARIA E CONSTRUÇÕES LTDA;	01294872000172;	;R$1.351.732,04;-R$87.830,94;R$1.263.901,10;R$1.263.890,94;R$0,00;R$1.263.890,94
SIURB;M5387;6016201800158959;SECRETARIA MUNICIPAL DE EDUCAÇÃO;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;CT;LESTE;CIDADE TIRADENTES;RUA BARÃO JOAQUIM DO AMPARO;355955;23;INACIO MONTEIRO;Manutenção de edificações e logradouros públicos.;Unidades de Educação;MANUTENÇÃO;CEU;CONCLUÍDA;00-Tesouro Municipal;25/06/2018;21/12/2018;083/SIURB/NMPME/2018;CLM CONSTRUÇÕES E EMPREENDIMENTOS IMOBILIÁRIOS LTDA;	61963468000176;	;R$1.241.400,27;-R$19.054,05;R$1.222.346,22;R$1.222.196,31;R$0,00;R$1.222.196,31
SIURB;M5391;6016201800158541;SECRETARIA MUNICIPAL DE EDUCAÇÃO;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;MG;NORTE;VILA MEDEIROS;RUA TENENTE SOTOMANO, 1920;-23.4865028;-46.573349;ALBERTO SANTOS DUMONT;Manutenção de edificações e logradouros públicos.;Unidades de Educação;MANUTENÇÃO;EMEF;CONCLUÍDA;00-Tesouro Municipal;02/07/2018;29/10/2018;026/SIURB/NMPME/2018;CONSTRUISO ENGENHARIA E EMPREEENDIMENTOS LTDA - EPP;	04206255000166;	;R$1.482.232,04;-R$4.805,83;R$1.477.426,21;R$1.473.196,62;R$0,00;R$1.473.196,62
SIURB;M5392;6016201800158568;SECRETARIA MUNICIPAL DE EDUCAÇÃO;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS;MG;NORTE;VILA MARIA;RUA SOLDADO JOSÉ VICENTE DE PAULA, S/N;-23.5212062;-46.5689384;CORONEL ROMÃO GOMES;Manutenção de edificações e logradouros públicos.;Unidades de Educação;MANUTENÇÃO;EMEF;CONCLUÍDA;00-Tesouro Municipal;02/07/2018;29/10/2018;027/SIURB/NMPME/2018;CONSTRUISO ENGENHARIA E EMPREEENDIMENTOS LTDA - EPP;	04206255000166;	;R$1.454.967,18;-R$8.347,39;R$1.446.619,79;R$1.441.359,13;R$0,00;R$1.441.359,13
